,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
10,0.457763671875,0.7318115234375,0.31494140625,0.8514404296875,0.6060791015625,0.767822265625,0.7684326171875,0.7470703125,0.42724609375,0.26123046875,0.643310546875,0.62255859375,1.5899658203125,0.7537841796875,1.08642578125,0.79345703125,0.24658203125
11,0.653076171875,0.6671142578125,0.31982421875,0.7586669921875,0.94482421875,0.69580078125,0.7647705078125,0.7464599609375,0.589599609375,0.323486328125,0.6634521484375,0.5230712890625,1.710205078125,0.8740234375,0.75439453125,0.718994140625,0.3955078125
12,0.5657958984375,0.7769775390625,0.191650390625,0.1849365234375,0.958251953125,0.6768798828125,0.68359375,0.8343505859375,0.7232666015625,0.736083984375,0.155029296875,0.6744384765625,0.8380126953125,1.3323974609375,0.679931640625,0.8856201171875,0.7818603515625
13,0.50048828125,0.5731201171875,0.584716796875,0.1593017578125,1.0687255859375,0.6903076171875,0.6182861328125,0.6951904296875,0.6298828125,0.6842041015625,0.2911376953125,0.5419921875,0.6988525390625,1.3922119140625,0.8538818359375,0.911865234375,0.777587890625
14,0.6756591796875,0.6365966796875,0.164794921875,0.92529296875,0.6536865234375,0.81298828125,0.662841796875,0.8294677734375,0.7073974609375,0.3387451171875,0.5023193359375,0.6768798828125,1.4678955078125,0.9552001953125,0.743408203125,0.6829833984375,0.435791015625
15,0.6414794921875,0.2532958984375,0.2239990234375,0.9674072265625,0.670166015625,0.56396484375,0.8209228515625,0.79833984375,0.7855224609375,0.13671875,0.8563232421875,0.7781982421875,1.09130859375,0.6781005859375,0.88134765625,0.819091796875,0.19775390625
16,0.6671142578125,0.369873046875,0.14404296875,1.0076904296875,0.8074951171875,0.4998779296875,0.750732421875,0.62255859375,0.6195068359375,0.257568359375,0.5731201171875,0.8355712890625,1.383056640625,0.53955078125,0.9625244140625,0.914306640625,0.35888671875
17,0.81298828125,0.52734375,0.137939453125,0.889892578125,0.77392578125,0.8831787109375,0.6768798828125,0.6134033203125,0.7928466796875,0.3704833984375,0.59326171875,0.758056640625,1.470947265625,0.7830810546875,0.909423828125,0.7513427734375,0.2197265625
18,1.4739990234375,0.076904296875,0.0933837890625,0.30517578125,0.12939453125,0.0457763671875,0.0518798828125,0.1251220703125,0.0982666015625,0.130615234375,0.0927734375,0.096435546875,0.604248046875,0.291748046875,0.4095458984375,0.863037109375,0.697021484375
19,0.42236328125,1.090087890625,0.413818359375,0.36865234375,1.2164306640625,0.7269287109375,0.6195068359375,0.9613037109375,0.7135009765625,0.71044921875,0.3656005859375,0.5352783203125,0.72998046875,1.3360595703125,0.8587646484375,0.93505859375,0.736083984375
20,0.44921875,0.4156494140625,0.3857421875,0.330810546875,0.6463623046875,0.7086181640625,0.6011962890625,0.938720703125,0.9515380859375,0.557861328125,0.238037109375,0.8038330078125,0.4937744140625,1.3739013671875,0.704345703125,0.8966064453125,0.9405517578125
21,0.65673828125,0.3863525390625,0.296630859375,0.61767578125,0.865478515625,0.4901123046875,0.489501953125,0.740966796875,0.8392333984375,0.3680419921875,0.6365966796875,0.347900390625,1.5155029296875,0.7427978515625,0.7342529296875,0.867919921875,0.213623046875
22,0.7855224609375,0.4595947265625,0.382080078125,0.7843017578125,0.7965087890625,0.5084228515625,0.52734375,0.894775390625,0.6512451171875,0.1678466796875,0.7708740234375,0.537109375,1.49169921875,0.6622314453125,0.9893798828125,1.0614013671875,0.2667236328125
23,0.46142578125,0.4180908203125,0.1812744140625,0.953369140625,0.947265625,0.8245849609375,0.682373046875,0.740966796875,0.518798828125,0.42236328125,0.7550048828125,0.428466796875,1.5277099609375,0.8746337890625,0.64697265625,0.8331298828125,0.1971435546875
24,0.75439453125,0.3173828125,0.3839111328125,1.01806640625,0.6817626953125,0.8740234375,0.7574462890625,0.6158447265625,0.6060791015625,0.302734375,0.8966064453125,0.7293701171875,1.4215087890625,0.92041015625,0.865478515625,0.8831787109375,0.17578125
25,1.0015869140625,0.364990234375,0.174560546875,0.9228515625,0.6146240234375,0.703125,0.6585693359375,0.650634765625,0.7037353515625,0.335693359375,0.626220703125,0.7098388671875,1.290283203125,0.60302734375,0.8477783203125,0.6951904296875,0.406494140625
26,0.64697265625,0.5255126953125,0.1776123046875,0.7501220703125,0.6475830078125,0.7305908203125,0.693359375,0.5902099609375,0.628662109375,0.1715087890625,0.7122802734375,0.6787109375,1.380615234375,0.740966796875,0.953369140625,0.592041015625,0.3033447265625
27,0.65185546875,0.41259765625,0.355224609375,0.9130859375,0.4248046875,0.3948974609375,0.7550048828125,0.4949951171875,0.33203125,0.2947998046875,0.6304931640625,0.72998046875,1.063232421875,0.6341552734375,1.0736083984375,0.8892822265625,0.2203369140625
28,0.6884765625,0.7098388671875,0.1239013671875,0.7861328125,1.0357666015625,0.325927734375,0.8038330078125,0.6036376953125,0.6732177734375,0.545654296875,0.760498046875,0.721435546875,1.4599609375,0.4937744140625,0.780029296875,0.980224609375,0.54931640625
29,0.5865478515625,0.5352783203125,0.1806640625,0.8270263671875,0.791015625,0.770263671875,0.5450439453125,0.726318359375,0.79833984375,0.355224609375,0.63232421875,0.5340576171875,1.466064453125,0.885009765625,0.7452392578125,0.997314453125,0.5255126953125
30,0.8099365234375,0.5780029296875,0.2294921875,0.8551025390625,0.7684326171875,0.63232421875,0.60546875,0.7403564453125,0.65673828125,0.3326416015625,0.7098388671875,0.6646728515625,1.273193359375,0.70068359375,0.8209228515625,0.885009765625,0.41259765625
31,0.5181884765625,0.2899169921875,0.1605224609375,0.877685546875,0.810546875,0.5694580078125,0.74462890625,0.6927490234375,0.687255859375,0.3704833984375,0.7183837890625,0.63720703125,1.3232421875,0.4656982421875,0.90576171875,0.8294677734375,0.37353515625
32,0.5255126953125,0.377197265625,0.3851318359375,0.81787109375,0.6817626953125,0.6646728515625,0.7305908203125,0.7476806640625,0.40771484375,0.4156494140625,0.8831787109375,0.487060546875,1.4569091796875,0.594482421875,0.96923828125,0.8807373046875,0.1904296875
33,0.4510498046875,0.45166015625,0.296630859375,0.860595703125,0.9271240234375,0.7208251953125,0.6317138671875,0.7611083984375,0.6378173828125,0.1751708984375,0.9039306640625,0.5364990234375,1.42822265625,0.736083984375,0.7513427734375,0.8740234375,0.284423828125
34,0.4327392578125,0.4278564453125,0.377197265625,0.9637451171875,0.584716796875,0.4229736328125,0.9820556640625,0.6884765625,0.438232421875,0.185546875,0.537109375,0.626220703125,1.502685546875,0.6689453125,0.8349609375,1.0284423828125,0.167236328125
35,0.6646728515625,0.380859375,0.1715087890625,0.850830078125,0.9112548828125,0.5718994140625,0.8770751953125,0.675048828125,0.8319091796875,0.29052734375,0.3125,0.5584716796875,1.4178466796875,0.6170654296875,0.9149169921875,0.8953857421875,0.361328125
36,0.4888916015625,0.3173828125,0.142822265625,0.96923828125,0.771484375,0.638427734375,0.81787109375,0.7220458984375,0.7275390625,0.2496337890625,0.6500244140625,0.697021484375,1.4117431640625,0.46875,0.9515380859375,0.87158203125,0.13916015625
37,0.7989501953125,0.47607421875,0.2069091796875,0.860595703125,0.8843994140625,0.61279296875,0.704345703125,0.5902099609375,0.59326171875,0.4193115234375,0.626220703125,0.78125,1.3995361328125,0.546875,0.966796875,0.9063720703125,0.37841796875
38,0.5877685546875,0.3900146484375,0.157470703125,0.59814453125,0.5340576171875,0.46142578125,0.438232421875,0.7830810546875,0.39306640625,0.1611328125,0.7183837890625,0.528564453125,1.512451171875,0.7781982421875,1.075439453125,0.958251953125,0.115966796875
39,0.615234375,0.394287109375,0.1910400390625,1.0009765625,0.5694580078125,0.718994140625,0.6982421875,0.6982421875,0.7904052734375,0.2423095703125,0.4925537109375,0.6439208984375,1.4031982421875,0.7666015625,1.170654296875,0.4791259765625,0.3924560546875
40,0.596923828125,0.59814453125,0.3216552734375,0.770263671875,0.7855224609375,0.7122802734375,0.841064453125,0.80078125,0.70068359375,0.3131103515625,0.5096435546875,0.7666015625,1.44775390625,0.4931640625,0.91796875,0.7611083984375,0.133056640625
41,0.7366943359375,0.6005859375,0.2288818359375,0.8135986328125,0.516357421875,0.733642578125,0.9478759765625,0.755615234375,0.631103515625,0.447998046875,0.684814453125,0.60302734375,1.3922119140625,0.55419921875,0.7574462890625,0.872802734375,0.343017578125
42,0.552978515625,0.4742431640625,0.247802734375,0.8831787109375,0.7464599609375,0.7086181640625,0.833740234375,0.7122802734375,0.5682373046875,0.2410888671875,0.8599853515625,0.7818603515625,0.98388671875,0.7525634765625,1.0687255859375,0.7708740234375,0.211181640625
43,0.5877685546875,0.30517578125,0.2001953125,0.7244873046875,0.7965087890625,0.765380859375,0.706787109375,0.75927734375,0.5755615234375,0.3076171875,0.894775390625,0.4302978515625,1.56494140625,0.946044921875,0.5889892578125,0.80078125,0.3643798828125
44,0.6158447265625,0.3131103515625,0.089111328125,0.594482421875,0.7000732421875,0.5853271484375,0.62744140625,0.928955078125,0.7135009765625,0.150146484375,0.693359375,0.628662109375,1.4898681640625,0.653076171875,0.899658203125,0.99609375,0.184326171875
45,0.89111328125,0.4833984375,0.189208984375,1.0516357421875,0.589599609375,0.596923828125,0.8758544921875,0.916748046875,0.8563232421875,0.2093505859375,0.40283203125,0.5426025390625,1.4337158203125,0.5462646484375,0.7440185546875,0.794677734375,0.29052734375
46,0.50048828125,0.7183837890625,0.1971435546875,0.2960205078125,0.8697509765625,0.6268310546875,0.7550048828125,0.7293701171875,0.8154296875,0.638427734375,0.269775390625,0.6427001953125,0.4901123046875,1.541748046875,0.8148193359375,0.767822265625,0.72509765625
47,0.4541015625,0.152587890625,0.9442138671875,0.8209228515625,0.361328125,0.8428955078125,0.880126953125,0.5419921875,0.089111328125,0.8856201171875,0.5364990234375,1.49169921875,0.5511474609375,0.58349609375,0.96923828125,0.372314453125,0.067138671875
48,0.670166015625,0.382080078125,0.2545166015625,0.8514404296875,0.8245849609375,0.555419921875,0.7733154296875,0.625,0.64208984375,0.491943359375,0.4254150390625,0.810546875,1.512451171875,0.5462646484375,1.1346435546875,0.9478759765625,0.146484375
49,0.85693359375,0.5291748046875,0.22705078125,0.8673095703125,0.775146484375,0.843505859375,0.5157470703125,0.7513427734375,0.83740234375,0.2423095703125,0.545654296875,0.55908203125,1.478271484375,1.1328125,0.95703125,0.89111328125,0.4736328125
50,0.616455078125,0.30517578125,0.3521728515625,0.71044921875,0.8843994140625,0.5499267578125,0.5706787109375,0.8441162109375,0.8575439453125,0.23193359375,0.7989501953125,0.57373046875,1.4080810546875,0.7220458984375,0.72998046875,0.9521484375,0.1348876953125
51,0.65185546875,0.389404296875,0.3460693359375,0.6549072265625,0.645751953125,0.8349609375,0.6365966796875,0.93017578125,0.3900146484375,0.42236328125,0.850830078125,0.245361328125,1.61376953125,0.966796875,0.82763671875,0.5694580078125,0.1361083984375
52,0.6121826171875,0.5670166015625,0.2789306640625,0.960693359375,0.90576171875,0.43701171875,0.885009765625,0.665283203125,0.4638671875,0.482177734375,0.760498046875,0.509033203125,1.597900390625,0.5657958984375,0.9954833984375,0.9075927734375,0.12939453125
53,0.68359375,0.56640625,0.1519775390625,0.9075927734375,0.8697509765625,0.628662109375,0.8428955078125,0.76416015625,0.697021484375,0.2117919921875,0.687255859375,0.5023193359375,1.4056396484375,0.654296875,1.036376953125,0.948486328125,0.2880859375
54,0.616455078125,0.4656982421875,0.2093505859375,0.5389404296875,0.6463623046875,0.697021484375,0.477294921875,0.5950927734375,0.5487060546875,0.3814697265625,0.703125,0.6085205078125,1.7578125,0.794677734375,0.606689453125,0.712890625,0.3826904296875
55,0.5950927734375,0.39794921875,0.2130126953125,0.670166015625,0.843505859375,0.7928466796875,0.660400390625,0.8880615234375,0.7574462890625,0.223388671875,0.6378173828125,0.518798828125,1.710205078125,0.828857421875,0.68603515625,0.804443359375,0.274658203125
56,0.53466796875,0.5438232421875,0.426025390625,0.9515380859375,0.56884765625,0.667724609375,0.8428955078125,0.65673828125,0.5438232421875,0.482177734375,0.6854248046875,0.399169921875,1.549072265625,0.69580078125,0.9332275390625,0.7916259765625,0.26123046875
57,0.6890869140625,0.491943359375,0.13916015625,0.8642578125,0.8026123046875,0.557861328125,0.8563232421875,0.8709716796875,0.589599609375,0.1666259765625,0.45654296875,0.712890625,1.5350341796875,0.4241943359375,1.0589599609375,0.989990234375,0.2276611328125
58,0.8099365234375,0.5780029296875,0.2294921875,0.8551025390625,0.7684326171875,0.63232421875,0.60546875,0.7403564453125,0.65673828125,0.3326416015625,0.7098388671875,0.6646728515625,1.273193359375,0.70068359375,0.8209228515625,0.885009765625,0.41259765625
59,0.5426025390625,0.570068359375,0.2587890625,0.78369140625,0.9039306640625,0.791015625,0.52490234375,0.6671142578125,0.760498046875,0.3179931640625,0.521240234375,0.5084228515625,1.8255615234375,0.89599609375,0.694580078125,0.8026123046875,0.150146484375
60,0.9014892578125,0.6549072265625,0.1702880859375,0.8251953125,0.7379150390625,0.726318359375,0.601806640625,0.7379150390625,0.799560546875,0.2197265625,0.5706787109375,0.692138671875,1.455078125,0.7623291015625,0.679931640625,0.9613037109375,0.2587890625
61,0.4388427734375,0.31982421875,0.30029296875,0.8984375,0.621337890625,0.728759765625,0.8013916015625,0.7501220703125,0.791015625,0.3509521484375,0.9161376953125,0.380859375,1.3299560546875,0.6622314453125,0.7647705078125,0.9808349609375,0.2410888671875
62,0.8258056640625,0.4150390625,0.2313232421875,0.799560546875,0.6005859375,0.823974609375,0.662841796875,0.8001708984375,0.604248046875,0.181884765625,0.6024169921875,0.5145263671875,1.48193359375,0.7470703125,0.6011962890625,0.911865234375,0.5810546875
63,0.62744140625,0.44189453125,0.3155517578125,0.811767578125,0.7537841796875,0.4608154296875,1.002197265625,0.9051513671875,0.499267578125,0.3338623046875,0.69091796875,0.5889892578125,1.45751953125,0.5145263671875,0.9747314453125,0.6658935546875,0.33203125
64,0.56396484375,0.4156494140625,0.2862548828125,0.185546875,0.8624267578125,0.7373046875,0.4364013671875,0.7958984375,0.8258056640625,0.5450439453125,0.3314208984375,0.8026123046875,0.6268310546875,1.6156005859375,0.618896484375,0.7427978515625,0.877685546875
65,0.4766845703125,0.4754638671875,0.233154296875,0.8892822265625,0.7208251953125,0.576171875,0.927734375,0.8197021484375,0.5810546875,0.32958984375,0.6884765625,0.4449462890625,1.627197265625,0.6768798828125,0.7354736328125,0.7611083984375,0.3424072265625
66,0.4803466796875,0.477294921875,0.4058837890625,0.9063720703125,0.6085205078125,0.48095703125,0.8673095703125,0.5859375,0.4290771484375,0.40283203125,0.821533203125,0.6439208984375,1.46484375,0.63720703125,0.8404541015625,0.7647705078125,0.205078125
67,0.7659912109375,0.3155517578125,0.2008056640625,0.986328125,0.679931640625,0.557861328125,0.543212890625,0.8233642578125,0.574951171875,0.2276611328125,0.63232421875,0.6524658203125,1.5704345703125,0.6463623046875,0.8349609375,0.8245849609375,0.1947021484375
68,0.6097412109375,0.2227783203125,0.65185546875,0.68603515625,0.80322265625,0.7550048828125,0.81787109375,0.7550048828125,0.653076171875,0.7794189453125,0.1922607421875,1.5802001953125,1.0137939453125,0.791015625,0.897216796875,0.4095458984375,0.01953125
69,0.4010009765625,0.374755859375,0.198974609375,0.81787109375,0.8489990234375,0.4278564453125,0.6201171875,0.8135986328125,0.4840087890625,0.3631591796875,0.81787109375,0.4864501953125,1.6571044921875,0.51025390625,0.84228515625,1.0028076171875,0.4052734375
70,0.4541015625,0.5889892578125,0.3778076171875,0.853271484375,0.8099365234375,0.7684326171875,0.91064453125,0.7366943359375,0.592041015625,0.374755859375,0.4931640625,0.692138671875,1.575927734375,0.787353515625,0.9765625,0.8770751953125,0.2117919921875
71,0.6414794921875,0.4864501953125,0.472412109375,0.8758544921875,0.5328369140625,0.682373046875,0.6365966796875,0.531005859375,0.8575439453125,0.45654296875,0.72265625,0.5291748046875,1.3104248046875,0.670166015625,0.7867431640625,0.791015625,0.3643798828125
72,0.5706787109375,0.4229736328125,0.3216552734375,0.73974609375,0.7012939453125,0.6451416015625,0.8526611328125,0.9393310546875,0.6207275390625,0.2044677734375,0.7159423828125,0.416259765625,1.610107421875,0.9368896484375,0.8038330078125,0.816650390625,0.39306640625
73,0.599365234375,0.5682373046875,0.145263671875,0.888671875,0.9283447265625,0.618896484375,0.655517578125,0.8966064453125,0.7635498046875,0.2288818359375,0.633544921875,0.526123046875,1.5087890625,0.6231689453125,0.8428955078125,1.002197265625,0.3607177734375
74,0.762939453125,0.4608154296875,0.2398681640625,0.882568359375,0.799560546875,0.7952880859375,0.625,0.4901123046875,1.009521484375,0.3466796875,0.361328125,0.2850341796875,1.461181640625,0.73974609375,0.7470703125,0.772705078125,0.4400634765625
75,0.4388427734375,0.2899169921875,0.845947265625,0.7421875,0.775146484375,0.9259033203125,0.6494140625,0.599365234375,0.2423095703125,0.5950927734375,0.5010986328125,1.63818359375,0.8856201171875,0.79345703125,0.8416748046875,0.3948974609375,0.10986328125
76,0.6927490234375,0.7379150390625,0.191650390625,0.8428955078125,0.6640625,0.7415771484375,0.6951904296875,0.7037353515625,0.6903076171875,0.301513671875,0.5609130859375,0.5792236328125,1.2359619140625,0.6964111328125,0.94970703125,0.579833984375,0.281982421875
77,0.54931640625,0.32958984375,0.499267578125,1.0028076171875,0.47119140625,0.73974609375,1.0174560546875,0.758056640625,0.6878662109375,0.389404296875,0.8514404296875,0.7073974609375,1.077880859375,0.86181640625,0.87158203125,0.80078125,0.296630859375
78,0.6884765625,0.5859375,0.2947998046875,0.72265625,0.7733154296875,0.8929443359375,0.626220703125,0.8917236328125,0.68115234375,0.44677734375,0.6842041015625,0.406494140625,1.656494140625,0.6732177734375,0.631103515625,0.943603515625,0.3314208984375
79,0.538330078125,0.7464599609375,0.274658203125,0.1275634765625,0.99609375,0.806884765625,0.565185546875,0.770263671875,0.811767578125,0.7421875,0.1263427734375,0.50537109375,0.5615234375,1.41357421875,0.765380859375,0.872802734375,0.8123779296875
80,0.5841064453125,0.57373046875,0.255126953125,0.6231689453125,0.9515380859375,0.6982421875,0.758056640625,0.687255859375,0.8154296875,0.396728515625,0.537109375,0.3875732421875,1.368408203125,0.68603515625,0.8245849609375,0.9918212890625,0.3759765625
81,0.8203125,0.465087890625,0.2581787109375,0.7366943359375,0.6109619140625,0.6317138671875,0.9173583984375,0.93994140625,0.5633544921875,0.4833984375,0.72265625,0.5743408203125,1.5582275390625,0.5560302734375,1.13037109375,0.7867431640625,0.15869140625
82,0.723876953125,0.517578125,0.263671875,0.797119140625,0.6396484375,0.762939453125,0.628662109375,0.5908203125,0.819091796875,0.3289794921875,0.7354736328125,0.6658935546875,1.512451171875,0.62744140625,0.7647705078125,0.8489990234375,0.4083251953125
83,0.565185546875,0.44921875,0.240478515625,0.6365966796875,0.810546875,0.3961181640625,0.9698486328125,0.98876953125,0.4144287109375,0.2935791015625,0.799560546875,0.6280517578125,1.4715576171875,0.65673828125,0.88134765625,0.863037109375,0.1068115234375
84,0.791015625,0.3521728515625,0.18310546875,1.0150146484375,0.64208984375,0.6121826171875,0.908203125,0.843505859375,0.604248046875,0.206298828125,0.723876953125,0.8349609375,0.9844970703125,0.73486328125,0.95458984375,0.58349609375,0.2105712890625
85,0.5218505859375,0.498046875,0.3594970703125,0.977783203125,0.655517578125,0.938720703125,0.537109375,0.682373046875,0.7305908203125,0.2850341796875,0.6671142578125,0.64453125,1.4129638671875,0.8367919921875,0.6817626953125,0.9625244140625,0.3497314453125
86,0.587158203125,0.4376220703125,0.455322265625,0.963134765625,0.55908203125,0.6365966796875,0.8953857421875,0.8251953125,0.52490234375,0.194091796875,0.6231689453125,0.7012939453125,1.4129638671875,0.5731201171875,1.1688232421875,0.8758544921875,0.0927734375
87,0.9771728515625,0.614013671875,0.4425048828125,0.8306884765625,0.556640625,0.7562255859375,0.9893798828125,0.501708984375,0.5169677734375,0.4254150390625,0.7598876953125,0.443115234375,1.3665771484375,0.8990478515625,0.9295654296875,0.73486328125,0.380859375
88,0.64697265625,0.54931640625,0.233154296875,0.8203125,0.806884765625,0.6683349609375,0.8636474609375,0.53466796875,0.535888671875,0.333251953125,0.65185546875,0.62744140625,1.55029296875,0.6915283203125,0.880126953125,0.9136962890625,0.1507568359375
89,0.8270263671875,0.274658203125,0.2593994140625,0.985107421875,0.71533203125,0.7757568359375,0.7489013671875,0.5120849609375,0.59326171875,0.06591796875,0.562744140625,0.8489990234375,1.279296875,0.7293701171875,0.7733154296875,0.858154296875,0.3350830078125
90,0.50048828125,0.52734375,0.2593994140625,0.826416015625,0.8642578125,0.6951904296875,0.7635498046875,0.88134765625,0.615234375,0.3363037109375,0.58837890625,0.6744384765625,1.5704345703125,0.5938720703125,0.69091796875,1.0491943359375,0.4412841796875
91,0.811767578125,0.2874755859375,0.3021240234375,0.93994140625,0.6982421875,0.728759765625,0.821533203125,0.595703125,0.7403564453125,0.1800537109375,0.4962158203125,0.6658935546875,1.28173828125,0.494384765625,0.7806396484375,0.7647705078125,0.218505859375
92,0.482177734375,0.5194091796875,0.906982421875,0.6494140625,0.6732177734375,0.67138671875,0.533447265625,0.3662109375,0.1068115234375,0.6298828125,0.2703857421875,1.239013671875,0.7916259765625,0.7568359375,0.83740234375,0.528564453125,0.1397705078125
93,0.5889892578125,0.5999755859375,0.2099609375,0.6689453125,0.7550048828125,0.6805419921875,0.8734130859375,0.7183837890625,0.75439453125,0.4998779296875,0.6500244140625,0.621337890625,1.6241455078125,0.767822265625,0.963134765625,0.701904296875,0.2447509765625
94,0.82763671875,0.43701171875,0.2850341796875,0.721435546875,0.7073974609375,0.7879638671875,0.7330322265625,0.8123779296875,0.6329345703125,0.2618408203125,0.8428955078125,0.4010009765625,1.416015625,1.0919189453125,0.6640625,0.6976318359375,0.40283203125
95,0.5999755859375,0.660400390625,0.201416015625,0.8624267578125,0.8892822265625,0.343017578125,0.826416015625,0.8709716796875,0.5999755859375,0.394287109375,0.7293701171875,0.452880859375,1.357421875,0.7342529296875,1.0003662109375,1.05712890625,0.18310546875
96,0.538330078125,0.2972412109375,0.3607177734375,0.8612060546875,0.6121826171875,0.709228515625,0.853271484375,0.6256103515625,0.7672119140625,0.2911376953125,0.648193359375,0.6439208984375,1.2237548828125,0.892333984375,0.80322265625,0.66650390625,0.308837890625
97,0.5126953125,0.34912109375,0.8660888671875,0.7318115234375,0.7977294921875,0.5657958984375,0.7208251953125,0.94970703125,0.1983642578125,0.611572265625,0.689697265625,1.25732421875,0.7318115234375,0.467529296875,0.838623046875,0.4010009765625,0.1336669921875
98,0.654296875,0.4693603515625,0.21484375,0.792236328125,0.54931640625,0.6414794921875,1.0650634765625,0.60546875,0.49560546875,0.2227783203125,0.6378173828125,0.64453125,1.3153076171875,0.8575439453125,0.8258056640625,0.858154296875,0.2386474609375
99,0.6854248046875,0.3369140625,0.21240234375,1.0015869140625,0.794677734375,0.440673828125,0.9771728515625,0.7391357421875,0.7757568359375,0.2081298828125,0.4345703125,0.66162109375,1.27685546875,0.5584716796875,1.0772705078125,0.924072265625,0.3057861328125
100,0.7305908203125,0.2630615234375,0.3411865234375,0.7598876953125,0.54931640625,0.5682373046875,0.753173828125,0.81298828125,0.57861328125,0.25146484375,0.6109619140625,0.8489990234375,1.2054443359375,0.6304931640625,0.9033203125,0.7415771484375,0.191650390625
101,0.6463623046875,0.3936767578125,0.2691650390625,0.8685302734375,0.73974609375,0.574951171875,0.8038330078125,0.6396484375,0.634765625,0.162353515625,0.5657958984375,0.830078125,1.387939453125,0.372314453125,0.7928466796875,1.055908203125,0.2020263671875
102,0.6219482421875,0.3076171875,0.352783203125,0.8184814453125,0.8740234375,0.6597900390625,0.816650390625,0.8514404296875,0.4095458984375,0.4400634765625,0.709228515625,0.6756591796875,1.5887451171875,0.44921875,1.1749267578125,0.8612060546875,0.3045654296875
103,0.5963134765625,0.2886962890625,0.2581787109375,0.8734130859375,0.7623291015625,0.6719970703125,0.9429931640625,0.606689453125,0.9228515625,0.3155517578125,0.5712890625,0.711669921875,1.52099609375,0.7501220703125,0.926513671875,0.877685546875,0.384521484375
104,0.6243896484375,0.394287109375,0.262451171875,1.0052490234375,0.4913330078125,0.6951904296875,0.7879638671875,0.6964111328125,0.533447265625,0.27587890625,0.8837890625,0.7305908203125,1.0858154296875,0.82763671875,0.8734130859375,0.7366943359375,0.303955078125
105,0.60546875,0.6109619140625,0.208740234375,0.762939453125,0.69091796875,0.7891845703125,0.8453369140625,0.6573486328125,0.8544921875,0.2374267578125,0.599365234375,0.5096435546875,1.2298583984375,0.68115234375,0.7940673828125,0.8758544921875,0.4364013671875
106,0.628662109375,0.557861328125,0.19287109375,0.8929443359375,0.797119140625,0.4998779296875,0.6756591796875,0.86181640625,0.6768798828125,0.32958984375,0.406494140625,0.5621337890625,1.70166015625,0.5364990234375,0.841064453125,0.7720947265625,0.3082275390625
107,0.716552734375,0.302734375,0.089111328125,1.0626220703125,0.7696533203125,0.4986572265625,0.82763671875,0.6695556640625,0.673828125,0.2325439453125,0.572509765625,0.6195068359375,1.38671875,0.601806640625,0.9613037109375,0.7733154296875,0.2398681640625
